fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage
2025-11-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.28,,66.4,64.91,69.22
2025-11-30,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.17,,60.59,60.48,64.12
2025-11-30,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,422.4,344.71,388.63
2025-11-30,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,176.95,154.96,185.32
2025-11-30,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,44.51,,42.59,42.0,44.09
2025-11-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.94,,55.85,49.1,54.41
2025-11-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.47,,22.36,22.25,22.17
2025-11-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.21,,43.11,35.61,40.7
2025-11-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,138.02,164.32,142.78
2025-11-30,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,757.9,771.23,851.27
2025-11-30,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,96.22,,100.88,85.16,87.87
2025-11-30,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.68,,69.88,68.49,69.3
2025-11-30,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.74,,104.15,97.19,104.04
2025-11-30,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.64,,88.13,76.22,82.24
2025-11-30,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,137.24,104.62,120.0
2025-11-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.18,,19.82,17.71,19.96
2025-11-30,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,34.79,,33.0,30.41,36.41
2025-11-30,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,49.62,,50.0,42.97,45.65
